00:44:02 | INFO     | FlipMarauder.Scan | Scan requested for port: /dev/cu.usbmodemflip_Anp4rut1
00:44:15 | INFO     | FlipMarauder.Scan | Starting scan loop
00:44:16 | INFO     | FlipMarauder.Scan | New network: ssid=Chromecast9140.b, bssid=FA:8F:CA:58:85:64 ch=2 rssi=-76 enc=WPA/WPA2
00:44:19 | INFO     | FlipMarauder.Scan | New network: ssid=DIRECT-D1-HP ENVY 5540 series bssid=FC:3F:DB:16:4A:D2 ch=6 rssi=-66 enc=Enterprise
00:44:19 | INFO     | FlipMarauder.Scan | New network: ssid=DCU-Guest-WiFi bssid=44:48:C1:7B:F2:C0 ch=6 rssi=-61 enc=WPA/WPA2
00:44:19 | INFO     | FlipMarauder.Scan | New network: ssid=eduroam bssid=44:48:C1:7B:F2:C1 ch=6 rssi=-61 enc=Unknown(14)
00:44:19 | INFO     | FlipMarauder.Scan | New network: ssid=Hidden Network bssid=44:48:C1:7B:F2:C2 ch=6 rssi=-61 enc=Unknown(14)
00:44:19 | INFO     | FlipMarauder.Scan | New network: ssid=iot bssid=44:48:C1:7B:F2:C3 ch=6 rssi=-61 enc=WPA/WPA2
00:44:24 | INFO     | FlipMarauder.Scan | New network: ssid=eduroam bssid=34:FC:B9:E1:10:A0 ch=11 rssi=-87 enc=Unknown(14)
00:44:24 | INFO     | FlipMarauder.Scan | New network: ssid=DCU-Guest-WiFi bssid=34:FC:B9:E1:10:A1 ch=11 rssi=-86 enc=WPA/WPA2
00:44:24 | INFO     | FlipMarauder.Scan | New network: ssid=Hidden Network bssid=34:FC:B9:E1:10:A2 ch=11 rssi=-87 enc=Unknown(14)
00:44:24 | INFO     | FlipMarauder.Scan | New network: ssid=iot bssid=34:FC:B9:E1:10:A3 ch=11 rssi=-85 enc=WPA/WPA2
00:44:24 | INFO     | FlipMarauder.Scan | New network: ssid=eduroam bssid=34:FC:B9:E1:2F:61 ch=11 rssi=-87 enc=Unknown(14)
00:44:24 | INFO     | FlipMarauder.Scan | New network: ssid=Hidden Network bssid=34:FC:B9:E1:2F:62 ch=11 rssi=-85 enc=Unknown(14)
00:44:24 | INFO     | FlipMarauder.Scan | New network: ssid=DCU-Guest-WiFi bssid=34:FC:B9:E1:2F:60 ch=11 rssi=-86 enc=WPA/WPA2
00:44:24 | INFO     | FlipMarauder.Scan | New network: ssid=iot bssid=34:FC:B9:E1:2F:63 ch=11 rssi=-85 enc=WPA/WPA2
00:44:29 | INFO     | FlipMarauder.Scan | New network: ssid=DCU-Guest-WiFi bssid=34:FC:B9:E1:36:00 ch=1 rssi=-92 enc=WPA/WPA2
00:44:42 | INFO     | FlipMarauder.Scan | New network: ssid=eduroam bssid=34:FC:B9:E1:36:01 ch=1 rssi=-89 enc=Unknown(14)
00:44:42 | INFO     | FlipMarauder.Scan | New network: ssid=Hidden Network bssid=34:FC:B9:E1:36:02 ch=1 rssi=-91 enc=Unknown(14)
00:44:42 | INFO     | FlipMarauder.Scan | New network: ssid=iot bssid=34:FC:B9:E1:36:03 ch=1 rssi=-91 enc=WPA/WPA2
00:45:11 | INFO     | FlipMarauder.Scan | New network: ssid=DCU-Guest-WiFi bssid=34:FC:B9:E1:4B:01 ch=1 rssi=-92 enc=WPA/WPA2
00:45:21 | INFO     | FlipMarauder.Scan | New network: ssid=eduroam bssid=44:48:C1:7B:E8:C1 ch=11 rssi=-92 enc=Unknown(14)
00:45:21 | INFO     | FlipMarauder.Scan | New network: ssid=iot bssid=44:48:C1:7B:E8:C3 ch=11 rssi=-92 enc=WPA/WPA2
00:45:24 | INFO     | FlipMarauder.Scan | New network: ssid=Hidden Network bssid=34:FC:B9:E1:4B:02 ch=1 rssi=-91 enc=Unknown(14)
00:45:24 | INFO     | FlipMarauder.Scan | New network: ssid=iot bssid=34:FC:B9:E1:4B:03 ch=1 rssi=-93 enc=WPA/WPA2
00:46:12 | INFO     | FlipMarauder.Scan | Scan stopped by user
